324,LOC177,K011,Tunbridge Wells North,Canal/river side,Thick,No,No light,19,Not Possible,Low
325,LOC177,K007,Sevenoaks North,Woodland,Thick,Yes,No light,13,Easy,Low
326,LOC102,K009,Thanet North,Construction area,Thick,No,Poor,5,Easy,Critical
327,LOC125,K006,Maidstone West,Canal/river side,Empty,Yes,Good,8,Not Possible,High
328,LOC020,K009,Thanet South,Woodland,Low,Yes,No light,17,Easy,High
329,LOC176,K004,Dover East,Industrial estate,Thick,Yes,No light,19,Not Possible,Low
330,LOC167,K001,Ashford South,Rural Road,Medium,No,Poor,11,Easy,Low
331,LOC118,K006,Maidstone East,Commercial area,Low,No,No light,4,Easy,High
332,LOC037,K009,Thanet West,Residential street,Thick,No,Good,8,Difficult,High
333,LOC176,K001,Ashford South,Rural road,Medium,No,Poor,15,Not Possible,Low
334,LOC028,K009,Thanet North,Lay-by,Empty,No,Poor,2,Easy,High
335,LOC198,K004,Dover East,Commercial area,Thick,No,Good,13,Not Possible,Low
336,LOC094,K002,Canterbury North,Canal/river side,Medium,Yes,No light,13,Not Possible,Low
337,LOC188,K003,Dartford North,Industrial estate,Medium,No,Poor,8,Not Possible,Critical
338,LOC072,K005,Gravesham East,Woodland,Medium,Yes,No light,11,Not Possible,Low
339,LOC175,K006,Maidstone North,Residential street,Empty,No,No light,1,Difficult,High
340,LOC015,K008,Swale East,Car park,Thick,Yes,Poor,2,Difficult,Low
341,LOC042,K002,Canterbury South,Residential street,Low,No,No light,18,Not Possible,Low
342,LOC012,K004,Dover West,Woodland,Low,Yes,Poor,13,Not Possible,Critical
343,LOC160,K001,Ashford South,Industrial estate,Low,Yes,Poor,4,Not Possible,Low
344,LOC139,K003,Dartford East,Car park,Low,Yes,No light,13,Not Possible,Low
345,LOC109,K004,Dover North,Rural road,Low,No,Poor,6,Easy,Low
346,LOC163,K006,Maidstone West,Commercial area,Medium,No,Poor,18,Not Possible,Critical
347,LOC005,K002,Canterbury South,Construction area,Thick,No,Good,2,Not Possible,Critical
348,LOC004,K008,Swale South,Rural road,Empty,Yes,Poor,3,Easy,Critical
349,LOC200,K011,Tunbridge Wells West,Rural Road,Low,No,Good,3,Difficult,Low
350,LOC036,K008,Swale North,Industrial estate,Medium,No,No light,12,Easy,Low
351,LOC161,K004,Dover North,Industrial estate,Empty,Yes,Good,12,Not Possible,Low
352,LOC179,K010,Tonbridge & Malling South,Rural road,Empty,No,Good,1,Not Possible,Critical
353,LOC108,K011,Tunbridge Wells East,Rural road,Empty,No,No light,11,Not Possible,Critical
354,LOC018,K008,Swale East,Canal/river side,Empty,No,Poor,16,Difficult,Low
355,LOC081,K012,Folkestone & Hythe East,Residential street,Thick,Yes,No light,14,Easy,Low
356,LOC045,K005,Gravesham North,Construction area,Low,Yes,No light,13,Easy,Low
357,LOC100,K010,Tonbridge & Malling West,Car park,Empty,Yes,Good,19,Easy,Critical
358,LOC015,K005,Gravesham North,Residential street,Low,Yes,Good,16,Not Possible,High
359,LOC020,K008,Swale South,Rural Road,Empty,No,Good,11,Easy,High
360,LOC187,K001,Ashford West,Woodland,Thick,Yes,No light,16,Not Possible,Critical
361,LOC154,K004,Dover West,Canal/river side,Medium,No,Poor,1,Not Possible,High
362,LOC162,K004,Dover West,Industrial estate,Thick,No,Poor,2,Easy,Critical
363,LOC183,K001,Ashford East,Rural Road,Thick,No,No light,1,Not Possible,Low
364,LOC122,K002,Canterbury East,Industrial estate,Low,Yes,No light,15,Not Possible,Critical
365,LOC004,K001,Ashford North,Lay-by,Medium,Yes,Poor,19,Not Possible,Critical
366,LOC135,K005,Gravesham North,Rural Road,Empty,Yes,Poor,20,Easy,High
367,LOC138,K007,Sevenoaks West,Residential street,Thick,Yes,Good,6,Not Possible,Low
368,LOC102,K012,Folkestone & Hythe East,Industrial estate,Thick,Yes,Poor,19,Difficult,Low
369,LOC057,K004,Dover West,Residential street,Thick,Yes,Poor,9,Easy,Critical
370,LOC048,K005,Gravesham East,Industrial estate,Medium,No,Good,15,Not Possible,High
371,LOC015,K003,Dartford South,Lay-by,Low,Yes,No light,16,Difficult,Low
372,LOC074,K001,Ashford West,Industrial estate,Thick,Yes,No light,6,Difficult,High
373,LOC036,K002,Canterbury East,Woodland,Thick,Yes,Good,2,Easy,High
374,LOC134,K009,Thanet South,Rural road,Medium,Yes,No light,19,Difficult,Critical
375,LOC153,K006,Maidstone West,Construction area,Medium,Yes,Poor,3,Not Possible,High
376,LOC158,K008,Swale North,Commercial area,Empty,Yes,Poor,5,Easy,High
377,LOC030,K009,Thanet South,Commercial area,Empty,Yes,No light,5,Easy,Low
378,LOC036,K002,Canterbury East,Commercial area,Thick,No,No light,16,Difficult,High
379,LOC103,K003,Dartford North,Canal/river side,Empty,No,Poor,4,Not Possible,Low
380,LOC004,K004,Dover North,Rural road,Thick,Yes,Poor,8,Not Possible,Critical
381,LOC198,K008,Swale South,Rural Road,Thick,Yes,Poor,12,Not Possible,Critical
382,LOC159,K004,Dover North,Residential street,Medium,Yes,No light,3,Not Possible,Critical
383,LOC035,K010,Tonbridge & Malling South,Woodland,Medium,Yes,No light,13,Not Possible,Low
384,LOC154,K003,Dartford North,Residential street,Empty,No,Good,20,Not Possible,Low
385,LOC058,K011,Tunbridge Wells South,Lay-by,Medium,Yes,No light,18,Difficult,Critical
386,LOC186,K012,Folkestone & Hythe East,Car park,Empty,No,No light,17,Not Possible,Critical
387,LOC085,K003,Dartford South,Commercial area,Medium,Yes,Poor,5,Difficult,Low
388,LOC119,K001,Ashford North,Canal/river side,Low,Yes,Good,12,Easy,Critical
389,LOC080,K003,Dartford South,Construction area,Low,No,Poor,6,Difficult,Low
390,LOC040,K004,Dover West,Rural road,Empty,No,Good,17,Not Possible,Low
391,LOC119,K011,Tunbridge Wells West,Industrial estate,Low,Yes,No light,18,Easy,High
392,LOC047,K011,Tunbridge Wells East,Rural Road,Low,No,No light,19,Difficult,Low
393,LOC034,K012,Folkestone & Hythe North,Woodland,Thick,No,No light,17,Difficult,Low
394,LOC004,K002,Canterbury West,Canal/river side,Medium,No,Good,1,Easy,Critical
395,LOC199,K004,Dover West,Residential street,Empty,No,Poor,1,Not Possible,High
396,LOC103,K009,Thanet West,Industrial estate,Empty,No,No light,15,Easy,Critical
397,LOC068,K004,Dover East,Woodland,Low,No,Poor,5,Difficult,High
398,LOC166,K012,Folkestone & Hythe West,Residential street,Empty,No,Poor,16,Easy,High
399,LOC034,K004,Dover South,Rural road,Thick,Yes,Poor,13,Easy,High
400,LOC003,K006,Maidstone West,Construction area,Low,Yes,No light,7,Not Possible,Low
401,LOC039,K007,Sevenoaks North,Car park,Empty,Yes,Good,5,Difficult,Low
402,LOC020,K005,Gravesham South,Industrial estate,Medium,No,Good,14,Not Possible,Critical
403,LOC077,K001,Ashford East,Rural road,Thick,Yes,Poor,17,Difficult,High
404,LOC138,K005,Gravesham East,Construction area,Empty,No,Good,2,Easy,High
405,LOC033,K012,Folkestone & Hythe South,Rural road,Thick,Yes,Good,13,Easy,Low
406,LOC173,K001,Ashford South,Rural road,Thick,No,Poor,1,Difficult,Critical
407,LOC055,K005,Gravesham West,Industrial estate,Thick,Yes,Poor,9,Difficult,Critical
408,LOC052,K005,Gravesham North,Woodland,Thick,Yes,Poor,11,Not Possible,Low
409,LOC175,K008,Swale West,Rural Road,Thick,Yes,No light,4,Not Possible,High
410,LOC101,K011,Tunbridge Wells East,Woodland,Thick,No,No light,9,Easy,Critical
411,LOC186,K001,Ashford North,Construction area,Empty,Yes,No light,14,Not Possible,Low
412,LOC107,K006,Maidstone North,Rural road,Low,No,No light,16,Difficult,High
413,LOC058,K007,Sevenoaks West,Woodland,Empty,No,Good,20,Easy,High
414,LOC198,K004,Dover North,Canal/river side,Thick,No,Poor,20,Easy,High
415,LOC169,K008,Swale North,Canal/river side,Empty,No,Poor,16,Difficult,Critical
416,LOC131,K010,Tonbridge & Malling North,Rural road,Empty,Yes,Poor,7,Easy,High
417,LOC013,K006,Maidstone West,Canal/river side,Low,Yes,Good,7,Not Possible,Low
418,LOC172,K001,Ashford South,Car park,Empty,Yes,Good,2,Difficult,Critical
419,LOC153,K006,Maidstone South,Industrial estate,Low,Yes,Poor,5,Not Possible,Critical
420,LOC101,K008,Swale North,Car park,Empty,Yes,No light,1,Not Possible,Critical
421,LOC191,K011,Tunbridge Wells East,Construction area,Empty,Yes,Good,19,Not Possible,Low
422,LOC007,K009,Thanet South,Rural Road,Empty,No,Poor,4,Easy,Low
423,LOC180,K004,Dover North,Industrial estate,Empty,No,No light,1,Not Possible,High
424,LOC043,K011,Tunbridge Wells West,Rural road,Low,Yes,Poor,2,Difficult,High
425,LOC114,K011,Tunbridge Wells West,Car park,Medium,Yes,Poor,18,Difficult,High
426,LOC047,K006,Maidstone North,Commercial area,Medium,Yes,Poor,11,Difficult,High
427,LOC096,K012,Folkestone & Hythe East,Rural Road,Empty,Yes,Good,9,Not Possible,Critical
428,LOC094,K004,Dover East,Rural Road,Thick,No,Poor,9,Not Possible,Low
429,LOC001,K012,Folkestone & Hythe North,Industrial estate,Thick,No,No light,5,Not Possible,High
430,LOC042,K002,Canterbury South,Canal/river side,Medium,Yes,Poor,13,Easy,Low
431,LOC025,K003,Dartford East,Lay-by,Empty,No,Good,3,Difficult,Critical
432,LOC131,K003,Dartford West,Car park,Medium,No,Good,11,Difficult,Critical
433,LOC033,K003,Dartford East,Industrial estate,Thick,Yes,No light,17,Difficult,Low
434,LOC189,K011,Tunbridge Wells North,Woodland,Thick,No,No light,16,Not Possible,Low
435,LOC153,K002,Canterbury North,Rural Road,Medium,No,Good,8,Difficult,Critical
436,LOC068,K002,Canterbury South,Commercial area,Thick,No,No light,15,Not Possible,High
437,LOC199,K008,Swale South,Canal/river side,Thick,Yes,Good,17,Easy,Low
438,LOC037,K007,Sevenoaks North,Lay-by,Empty,No,Poor,18,Easy,Low
439,LOC054,K009,Thanet South,Woodland,Medium,No,No light,11,Easy,Low
440,LOC052,K010,Tonbridge & Malling South,Rural road,Thick,Yes,Poor,8,Not Possible,Critical
441,LOC164,K009,Thanet North,Lay-by,Empty,No,Poor,2,Easy,Critical
442,LOC015,K002,Canterbury West,Industrial estate,Empty,Yes,Good,19,Not Possible,High
443,LOC056,K012,Folkestone & Hythe West,Rural road,Empty,Yes,Poor,2,Difficult,Low
444,LOC146,K003,Dartford South,Commercial area,Thick,Yes,Good,5,Easy,Critical
445,LOC079,K001,Ashford West,Commercial area,Medium,Yes,Poor,6,Difficult,Critical
446,LOC077,K002,Canterbury West,Lay-by,Empty,Yes,Poor,14,Not Possible,Low
447,LOC125,K011,Tunbridge Wells North,Car park,Medium,No,No light,11,Easy,Critical
448,LOC195,K003,Dartford North,Woodland,Thick,No,No light,6,Easy,High
449,LOC148,K011,Tunbridge Wells North,Construction area,Thick,No,Good,1,Easy,Critical
450,LOC044,K003,Dartford North,Rural road,Low,No,Poor,3,Not Possible,Critical
451,LOC134,K010,Tonbridge & Malling East,Canal/river side,Thick,Yes,No light,18,Difficult,Critical
452,LOC147,K008,Swale West,Industrial estate,Thick,Yes,No light,11,Not Possible,High
453,LOC148,K012,Folkestone & Hythe East,Commercial area,Low,Yes,Poor,18,Easy,Low
454,LOC068,K002,Canterbury East,Car park,Thick,No,Good,15,Not Possible,High
455,LOC184,K003,Dartford East,Rural road,Low,No,Good,8,Not Possible,Low
456,LOC104,K006,Maidstone East,Car park,Low,Yes,Good,12,Easy,Low
457,LOC146,K003,Dartford South,Construction area,Low,Yes,Good,9,Difficult,Critical
458,LOC014,K002,Canterbury South,Industrial estate,Medium,No,Poor,8,Difficult,Low
459,LOC115,K006,Maidstone North,Lay-by,Thick,Yes,Poor,18,Easy,High
460,LOC116,K003,Dartford East,Rural Road,Low,No,No light,20,Difficult,Critical
461,LOC158,K005,Gravesham South,Rural Road,Thick,No,No light,12,Not Possible,High
462,LOC021,K009,Thanet South,Construction area,Empty,No,No light,11,Easy,Low
463,LOC004,K007,Sevenoaks South,Rural road,Low,No,Good,4,Easy,Critical
464,LOC178,K009,Thanet East,Industrial estate,Thick,No,Good,14,Easy,High
465,LOC154,K011,Tunbridge Wells South,Construction area,Low,Yes,Poor,3,Difficult,Critical
466,LOC083,K001,Ashford West,Lay-by,Medium,Yes,No light,7,Difficult,Critical
467,LOC144,K003,Dartford East,Industrial estate,Thick,Yes,Good,10,Difficult,Critical
468,LOC043,K011,Tunbridge Wells South,Canal/river side,Low,No,Good,11,Not Possible,High
469,LOC016,K002,Canterbury North,Rural Road,Medium,No,No light,6,Difficult,Critical
470,LOC009,K012,Folkestone & Hythe East,Residential street,Medium,No,Good,15,Difficult,High
471,LOC117,K003,Dartford West,Car park,Empty,No,Poor,6,Difficult,Low
472,LOC081,K009,Thanet South,Industrial estate,Thick,Yes,No light,12,Difficult,High
473,LOC023,K005,Gravesham South,Rural road,Medium,No,No light,3,Not Possible,High
474,LOC085,K009,Thanet East,Commercial area,Thick,Yes,Good,12,Not Possible,Low
475,LOC154,K012,Folkestone & Hythe South,Industrial estate,Empty,Yes,No light,6,Difficult,High
476,LOC146,K006,Maidstone South,Commercial area,Thick,No,Poor,4,Not Possible,Low
477,LOC127,K006,Maidstone West,Construction area,Low,No,Poor,2,Easy,Critical
478,LOC164,K001,Ashford West,Woodland,Medium,Yes,No light,9,Easy,Low
479,LOC196,K012,Folkestone & Hythe South,Commercial area,Medium,No,Poor,14,Easy,Low
480,LOC067,K005,Gravesham East,Rural Road,Empty,Yes,Poor,2,Not Possible,Critical
481,LOC181,K012,Folkestone & Hythe East,Construction area,Medium,Yes,Poor,2,Difficult,Low
482,LOC173,K002,Canterbury South,Lay-by,Low,Yes,No light,18,Easy,High
483,LOC018,K004,Dover East,Residential street,Thick,No,Poor,17,Not Possible,High
484,LOC154,K008,Swale West,Industrial estate,Thick,Yes,Poor,9,Not Possible,Critical
485,LOC104,K011,Tunbridge Wells South,Rural road,Empty,No,Poor,17,Not Possible,High
486,LOC025,K001,Ashford West,Woodland,Low,Yes,Good,10,Not Possible,High
487,LOC051,K004,Dover North,Lay-by,Thick,No,No light,10,Not Possible,Critical
488,LOC089,K008,Swale North,Rural road,Medium,Yes,Poor,9,Easy,High
489,LOC128,K010,Tonbridge & Malling West,Residential street,Low,Yes,No light,4,Easy,High
490,LOC187,K001,Ashford West,Construction area,Thick,Yes,No light,3,Difficult,Low
491,LOC030,K003,Dartford South,Rural road,Empty,No,Good,7,Easy,Low
492,LOC179,K009,Thanet West,Construction area,Thick,Yes,No light,18,Not Possible,Critical
493,LOC106,K011,Tunbridge Wells East,Woodland,Empty,Yes,No light,15,Difficult,Critical
494,LOC195,K006,Maidstone East,Industrial estate,Empty,Yes,Good,14,Easy,High
495,LOC179,K011,Tunbridge Wells North,Commercial area,Thick,No,Good,13,Easy,High
496,LOC076,K001,Ashford West,Rural road,Medium,No,No light,14,Not Possible,High
497,LOC130,K010,Tonbridge & Malling West,Woodland,Low,Yes,Good,17,Easy,Critical
498,LOC053,K012,Folkestone & Hythe South,Industrial estate,Thick,No,Good,5,Not Possible,Low
499,LOC062,K011,Tunbridge Wells South,Industrial estate,Empty,No,No light,4,Easy,Low
500,LOC101,K001,Ashford North,Rural Road,Low,Yes,Poor,2,Easy,High
501,LOC047,K001,Ashford East,Rural road,Thick,Yes,No light,14,Easy,Critical
502,LOC171,K010,Tonbridge & Malling South,Commercial area,Medium,Yes,Good,13,Easy,Low
503,LOC058,K011,Tunbridge Wells West,Lay-by,Empty,No,Good,1,Easy,Critical
504,LOC002,K007,Sevenoaks West,Canal/river side,Low,Yes,Poor,13,Not Possible,Critical
505,LOC167,K007,Sevenoaks West,Woodland,Thick,Yes,Good,2,Easy,High
506,LOC052,K009,Thanet East,Rural road,Low,Yes,Good,6,Easy,High
507,LOC084,K012,Folkestone & Hythe East,Car park,Thick,No,No light,5,Not Possible,High
508,LOC119,K008,Swale East,Woodland,Thick,No,Good,7,Difficult,Critical
509,LOC130,K010,Tonbridge & Malling East,Rural Road,Empty,No,Good,7,Not Possible,High
510,LOC045,K001,Ashford North,Rural Road,Low,No,Good,12,Not Possible,Critical
511,LOC189,K004,Dover East,Car park,Medium,No,Poor,14,Not Possible,Critical
512,LOC192,K012,Folkestone & Hythe South,Car park,Low,No,Poor,17,Difficult,High
513,LOC074,K006,Maidstone East,Rural road,Empty,Yes,Poor,9,Easy,Critical
514,LOC185,K009,Thanet West,Construction area,Thick,Yes,Good,13,Difficult,Low
515,LOC126,K006,Maidstone East,Car park,Low,No,Poor,10,Easy,Critical
516,LOC087,K004,Dover East,Commercial area,Empty,No,Poor,9,Not Possible,Critical
517,LOC187,K001,Ashford East,Rural road,Low,No,Good,5,Difficult,High
518,LOC159,K007,Sevenoaks West,Residential street,Low,No,No light,5,Easy,High
519,LOC005,K010,Tonbridge & Malling South,Woodland,Empty,No,No light,18,Not Possible,Low
520,LOC078,K003,Dartford South,Woodland,Medium,No,Good,20,Not Possible,High
521,LOC068,K011,Tunbridge Wells South,Commercial area,Low,No,Good,20,Easy,High
522,LOC186,K005,Gravesham East,Rural Road,Medium,No,Good,9,Difficult,Critical
523,LOC116,K010,Tonbridge & Malling South,Lay-by,Medium,No,Good,20,Difficult,Low
524,LOC178,K007,Sevenoaks South,Commercial area,Empty,Yes,Poor,9,Difficult,Critical
525,LOC155,K001,Ashford West,Rural road,Medium,Yes,Good,2,Not Possible,High
526,LOC135,K002,Canterbury East,Rural road,Empty,Yes,Poor,2,Difficult,Critical
527,LOC039,K004,Dover South,Industrial estate,Medium,Yes,No light,10,Not Possible,Low
528,LOC037,K006,Maidstone West,Lay-by,Medium,Yes,Good,6,Difficult,Low
529,LOC054,K008,Swale North,Rural road,Empty,No,Poor,19,Easy,High
530,LOC060,K001,Ashford West,Industrial estate,Low,Yes,No light,6,Easy,Low
531,LOC044,K001,Ashford South,Rural Road,Medium,No,Good,10,Not Possible,Critical
532,LOC045,K004,Dover West,Rural Road,Medium,Yes,No light,9,Difficult,Low
533,LOC084,K010,Tonbridge & Malling East,Canal/river side,Low,No,No light,19,Difficult,High
534,LOC059,K004,Dover East,Rural Road,Low,No,No light,17,Not Possible,High
535,LOC047,K002,Canterbury South,Woodland,Empty,Yes,Poor,18,Difficult,Low
536,LOC086,K006,Maidstone East,Commercial area,Low,No,Good,18,Difficult,Critical
537,LOC125,K001,Ashford North,Commercial area,Empty,Yes,Poor,16,Not Possible,High
538,LOC193,K004,Dover East,Car park,Thick,Yes,Good,8,Easy,Critical
539,LOC020,K009,Thanet North,Industrial estate,Thick,No,Good,16,Not Possible,Critical
540,LOC098,K007,Sevenoaks South,Construction area,Empty,No,Good,7,Easy,Critical
541,LOC014,K010,Tonbridge & Malling North,Construction area,Thick,Yes,Poor,2,Difficult,Low
542,LOC016,K008,Swale North,Lay-by,Empty,Yes,Good,6,Not Possible,Low
543,LOC068,K012,Folkestone & Hythe South,Rural road,Empty,No,Poor,4,Not Possible,Critical
544,LOC147,K006,Maidstone West,Commercial area,Medium,No,No light,14,Easy,Low
545,LOC056,K009,Thanet South,Car park,Thick,No,Poor,10,Easy,Critical
546,LOC145,K006,Maidstone North,Rural Road,Low,No,No light,9,Difficult,High
547,LOC176,K002,Canterbury East,Rural Road,Thick,Yes,Poor,4,Easy,High
548,LOC174,K009,Thanet East,Canal/river side,Medium,Yes,Poor,1,Not Possible,Critical
549,LOC189,K009,Thanet East,Construction area,Low,Yes,Good,19,Not Possible,Critical
550,LOC092,K012,Folkestone & Hythe South,Rural Road,Empty,No,Poor,7,Difficult,Low
551,LOC084,K012,Folkestone & Hythe East,Industrial estate,Thick,Yes,Poor,2,Not Possible,Low
552,LOC028,K010,Tonbridge & Malling North,Residential street,Low,No,No light,7,Difficult,High
553,LOC059,K012,Folkestone & Hythe East,Construction area,Empty,No,Poor,15,Easy,High
554,LOC012,K001,Ashford North,Rural road,Low,No,Poor,8,Difficult,Low
555,LOC127,K008,Swale West,Industrial estate,Empty,No,Poor,2,Not Possible,Critical
556,LOC074,K010,Tonbridge & Malling North,Rural road,Empty,No,Poor,1,Difficult,Critical
557,LOC081,K012,Folkestone & Hythe North,Car park,Empty,No,No light,7,Easy,Low
558,LOC096,K003,Dartford North,Rural Road,Empty,Yes,Poor,4,Easy,Critical
559,LOC095,K005,Gravesham North,Construction area,Thick,Yes,Poor,20,Not Possible,Critical
560,LOC142,K009,Thanet East,Canal/river side,Low,Yes,Poor,18,Difficult,Low
561,LOC087,K003,Dartford North,Woodland,Low,Yes,No light,18,Not Possible,Low
562,LOC083,K004,Dover North,Lay-by,Low,Yes,Poor,1,Difficult,Critical
563,LOC031,K005,Gravesham South,Car park,Thick,No,Good,9,Not Possible,Low
564,LOC046,K006,Maidstone North,Commercial area,Thick,No,No light,20,Not Possible,Low
565,LOC003,K007,Sevenoaks East,Woodland,Empty,No,Good,16,Easy,High
566,LOC137,K010,Tonbridge & Malling West,Woodland,Medium,Yes,No light,3,Easy,Critical
567,LOC032,K005,Gravesham North,Commercial area,Thick,Yes,No light,7,Easy,High
568,LOC066,K008,Swale East,Commercial area,Low,Yes,Poor,9,Easy,Critical
569,LOC064,K012,Folkestone & Hythe North,Rural Road,Empty,Yes,Good,8,Easy,High
570,LOC158,K006,Maidstone East,Industrial estate,Empty,Yes,Poor,10,Not Possible,High
571,LOC020,K008,Swale West,Car park,Low,Yes,Poor,12,Difficult,High
572,LOC048,K009,Thanet North,Rural Road,Low,Yes,Poor,19,Easy,Critical
573,LOC034,K011,Tunbridge Wells North,Construction area,Thick,Yes,No light,7,Not Possible,Critical
574,LOC098,K003,Dartford West,Car park,Empty,No,No light,20,Difficult,Critical
575,LOC100,K005,Gravesham South,Commercial area,Thick,No,Good,4,Difficult,High
576,LOC081,K010,Tonbridge & Malling South,Car park,Medium,Yes,Poor,16,Not Possible,Low
577,LOC194,K001,Ashford North,Lay-by,Thick,Yes,Good,15,Easy,High
578,LOC161,K009,Thanet North,Industrial estate,Medium,Yes,Poor,20,Difficult,Critical
579,LOC176,K011,Tunbridge Wells North,Construction area,Low,No,No light,2,Easy,High
580,LOC120,K005,Gravesham North,Rural Road,Low,Yes,Good,9,Difficult,Critical
581,LOC097,K009,Thanet South,Lay-by,Medium,No,No light,3,Not Possible,Low
582,LOC084,K004,Dover West,Canal/river side,Medium,Yes,Good,15,Easy,High
583,LOC039,K009,Thanet South,Lay-by,Empty,Yes,No light,12,Difficult,Low
584,LOC060,K007,Sevenoaks East,Car park,Low,No,No light,17,Difficult,High
585,LOC155,K008,Swale North,Canal/river side,Medium,No,Poor,4,Difficult,High
586,LOC028,K001,Ashford North,Car park,Medium,Yes,No light,4,Difficult,Critical
587,LOC011,K001,Ashford East,Construction area,Empty,No,Poor,9,Easy,Critical
588,LOC048,K002,Canterbury South,Residential street,Low,No,Poor,13,Easy,Critical
589,LOC168,K003,Dartford North,Residential street,Low,Yes,Poor,12,Difficult,High
590,LOC163,K012,Folkestone & Hythe West,Commercial area,Medium,Yes,Good,12,Easy,Critical
591,LOC184,K006,Maidstone West,Commercial area,Empty,No,Poor,3,Easy,Low
592,LOC058,K012,Folkestone & Hythe East,Rural Road,Medium,Yes,Good,5,Easy,Critical
593,LOC025,K006,Maidstone North,Rural road,Thick,No,Poor,20,Difficult,Low
594,LOC187,K001,Ashford West,Lay-by,Empty,No,No light,14,Easy,Critical
595,LOC058,K002,Canterbury North,Rural road,Low,No,Good,10,Difficult,High
596,LOC061,K011,Tunbridge Wells West,Construction area,Low,No,Good,17,Difficult,High
597,LOC167,K005,Gravesham East,Residential street,Thick,Yes,Good,14,Not Possible,Critical
598,LOC019,K004,Dover West,Commercial area,Low,No,No light,2,Difficult,Low
599,LOC165,K008,Swale East,Residential street,Empty,Yes,No light,14,Difficult,Critical
600,LOC128,K011,Tunbridge Wells North,Lay-by,Thick,Yes,Poor,8,Easy,High
601,LOC110,K006,Maidstone East,Woodland,Low,No,Good,8,Difficult,High
602,LOC070,K011,Tunbridge Wells South,Rural Road,Low,No,No light,3,Not Possible,Low
603,LOC020,K004,Dover East,Rural Road,Empty,Yes,Good,14,Easy,High
604,LOC084,K007,Sevenoaks South,Industrial estate,Empty,Yes,Good,1,Difficult,Critical
605,LOC121,K008,Swale East,Rural Road,Empty,Yes,No light,12,Easy,Low
606,LOC059,K011,Tunbridge Wells West,Industrial estate,Empty,Yes,Good,17,Difficult,Critical
607,LOC200,K003,Dartford West,Industrial estate,Medium,No,Good,1,Not Possible,High
608,LOC108,K004,Dover North,Rural Road,Empty,Yes,Good,11,Difficult,High
609,LOC111,K009,Thanet West,Residential street,Low,Yes,No light,18,Difficult,Critical
610,LOC137,K008,Swale East,Canal/river side,Low,No,No light,3,Difficult,Critical
611,LOC125,K010,Tonbridge & Malling East,Residential street,Low,No,No light,9,Easy,Low
612,LOC023,K001,Ashford South,Construction area,Thick,No,Poor,16,Difficult,High
613,LOC181,K007,Sevenoaks South,Rural road,Thick,Yes,No light,17,Difficult,Critical
614,LOC026,K010,Tonbridge & Malling North,Commercial area,Low,No,No light,9,Not Possible,Critical
615,LOC100,K005,Gravesham South,Residential street,Empty,Yes,Poor,17,Difficult,High
616,LOC188,K002,Canterbury North,Commercial area,Thick,No,No light,15,Difficult,High
617,LOC161,K004,Dover North,Residential street,Medium,No,Poor,19,Easy,Critical
618,LOC151,K005,Gravesham North,Rural Road,Empty,No,Poor,15,Easy,Low
619,LOC090,K011,Tunbridge Wells South,Commercial area,Empty,Yes,No light,17,Not Possible,Critical
620,LOC104,K008,Swale East,Residential street,Empty,Yes,Good,7,Not Possible,Low
621,LOC194,K009,Thanet North,Industrial estate,Medium,No,No light,19,Not Possible,Low
622,LOC061,K009,Thanet South,Industrial estate,Medium,No,Poor,2,Not Possible,High
623,LOC073,K010,Tonbridge & Malling North,Canal/river side,Medium,No,No light,13,Difficult,Low
624,LOC010,K011,Tunbridge Wells North,Residential street,Medium,No,Good,3,Difficult,Low
625,LOC105,K008,Swale East,Commercial area,Low,No,Good,8,Easy,Low
626,LOC046,K004,Dover East,Lay-by,Medium,Yes,Poor,6,Difficult,Critical
627,LOC150,K001,Ashford South,Car park,Thick,Yes,Good,10,Difficult,Critical
628,LOC121,K008,Swale West,Industrial estate,Low,Yes,Good,1,Easy,Low
629,LOC037,K008,Swale South,Rural road,Empty,Yes,Poor,9,Difficult,Low
630,LOC142,K001,Ashford South,Construction area,Low,Yes,No light,18,Not Possible,High
631,LOC168,K007,Sevenoaks East,Rural road,Low,Yes,Poor,17,Easy,Low
632,LOC093,K011,Tunbridge Wells North,Canal/river side,Empty,Yes,Good,10,Easy,High
633,LOC106,K001,Ashford South,Construction area,Low,No,Poor,2,Difficult,Low
634,LOC020,K008,Swale East,Rural Road,Low,No,Good,15,Difficult,Critical
635,LOC083,K012,Folkestone & Hythe South,Car park,Medium,No,Poor,17,Difficult,High
636,LOC197,K003,Dartford East,Canal/river side,Empty,Yes,No light,6,Easy,Low
637,LOC098,K001,Ashford North,Construction area,Medium,No,Good,7,Not Possible,High
638,LOC048,K010,Tonbridge & Malling North,Residential street,Thick,Yes,No light,9,Easy,Low
639,LOC050,K012,Folkestone & Hythe West,Residential street,Medium,No,No light,17,Easy,Critical
640,LOC039,K001,Ashford North,Industrial estate,Medium,Yes,Good,3,Not Possible,High
641,LOC021,K002,Canterbury North,Rural road,Medium,Yes,Good,11,Easy,Critical
642,LOC095,K003,Dartford North,Canal/river side,Thick,Yes,Good,16,Easy,Low
643,LOC038,K011,Tunbridge Wells East,Residential street,Thick,Yes,Good,14,Not Possible,High
644,LOC179,K012,Folkestone & Hythe North,Woodland,Medium,Yes,Good,4,Not Possible,High
645,LOC050,K002,Canterbury West,Rural Road,Medium,Yes,Poor,12,Not Possible,Low
